[워머] 대상 12379건 (force=False, sample=전량, workers=3, sleep=0.3s)
  진행 2370/12379 | ok 2370 err 0 | 양호 257 검토 46 금지 2064 미적용 3 | 302건/분 | ETA 33분
  진행 2380/12379 | ok 2380 err 0 | 양호 257 검토 47 금지 2073 미적용 3 | 303건/분 | ETA 33분
  진행 2390/12379 | ok 2390 err 0 | 양호 258 검토 47 금지 2081 미적용 4 | 303건/분 | ETA 33분
  진행 2400/12379 | ok 2400 err 0 | 양호 260 검토 47 금지 2088 미적용 5 | 303건/분 | ETA 33분
  진행 2410/12379 | ok 2410 err 0 | 양호 260 검토 47 금지 2097 미적용 6 | 303건/분 | ETA 33분
  진행 2420/12379 | ok 2420 err 0 | 양호 260 검토 47 금지 2107 미적용 6 | 303건/분 | ETA 33분
  진행 2430/12379 | ok 2430 err 0 | 양호 262 검토 47 금지 2115 미적용 6 | 304건/분 | ETA 33분
  진행 2440/12379 | ok 2440 err 0 | 양호 263 검토 47 금지 2124 미적용 6 | 304건/분 | ETA 33분
  진행 2450/12379 | ok 2450 err 0 | 양호 263 검토 47 금지 2134 미적용 6 | 304건/분 | ETA 33분
  진행 2460/12379 | ok 2460 err 0 | 양호 265 검토 47 금지 2142 미적용 6 | 304건/분 | ETA 33분
  진행 2470/12379 | ok 2470 err 0 | 양호 265 검토 47 금지 2152 미적용 6 | 305건/분 | ETA 33분
  진행 2480/12379 | ok 2480 err 0 | 양호 265 검토 47 금지 2162 미적용 6 | 305건/분 | ETA 32분
  진행 2490/12379 | ok 2490 err 0 | 양호 265 검토 47 금지 2172 미적용 6 | 305건/분 | ETA 32분
  진행 2500/12379 | ok 2500 err 0 | 양호 265 검토 47 금지 2182 미적용 6 | 305건/분 | ETA 32분
  진행 2510/12379 | ok 2510 err 0 | 양호 267 검토 47 금지 2190 미적용 6 | 306건/분 | ETA 32분
  진행 2520/12379 | ok 2520 err 0 | 양호 268 검토 47 금지 2199 미적용 6 | 305건/분 | ETA 32분
  진행 2530/12379 | ok 2530 err 0 | 양호 269 검토 48 금지 2207 미적용 6 | 305건/분 | ETA 32분
  진행 2540/12379 | ok 2540 err 0 | 양호 269 검토 48 금지 2217 미적용 6 | 305건/분 | ETA 32분
  진행 2550/12379 | ok 2550 err 0 | 양호 269 검토 48 금지 2227 미적용 6 | 306건/분 | ETA 32분
  진행 2560/12379 | ok 2560 err 0 | 양호 272 검토 48 금지 2234 미적용 6 | 306건/분 | ETA 32분
  진행 2570/12379 | ok 2570 err 0 | 양호 279 검토 49 금지 2236 미적용 6 | 306건/분 | ETA 32분
  진행 2580/12379 | ok 2580 err 0 | 양호 285 검토 49 금지 2240 미적용 6 | 306건/분 | ETA 32분
  진행 2590/12379 | ok 2590 err 0 | 양호 286 검토 49 금지 2249 미적용 6 | 307건/분 | ETA 32분
  진행 2600/12379 | ok 2600 err 0 | 양호 289 검토 49 금지 2256 미적용 6 | 307건/분 | ETA 32분
  진행 2610/12379 | ok 2610 err 0 | 양호 292 검토 49 금지 2263 미적용 6 | 307건/분 | ETA 32분
  진행 2620/12379 | ok 2620 err 0 | 양호 292 검토 49 금지 2273 미적용 6 | 308건/분 | ETA 32분
  진행 2630/12379 | ok 2630 err 0 | 양호 292 검토 49 금지 2283 미적용 6 | 308건/분 | ETA 32분
  진행 2640/12379 | ok 2640 err 0 | 양호 292 검토 49 금지 2293 미적용 6 | 308건/분 | ETA 32분
  진행 2650/12379 | ok 2650 err 0 | 양호 292 검토 49 금지 2303 미적용 6 | 308건/분 | ETA 32분
  진행 2660/12379 | ok 2660 err 0 | 양호 294 검토 49 금지 2311 미적용 6 | 309건/분 | ETA 31분
  진행 2670/12379 | ok 2670 err 0 | 양호 295 검토 49 금지 2320 미적용 6 | 309건/분 | ETA 31분
  진행 2680/12379 | ok 2680 err 0 | 양호 300 검토 49 금지 2325 미적용 6 | 309건/분 | ETA 31분
  진행 2690/12379 | ok 2690 err 0 | 양호 300 검토 49 금지 2335 미적용 6 | 310건/분 | ETA 31분
  진행 2700/12379 | ok 2700 err 0 | 양호 300 검토 50 금지 2344 미적용 6 | 310건/분 | ETA 31분
  진행 2710/12379 | ok 2710 err 0 | 양호 300 검토 50 금지 2354 미적용 6 | 310건/분 | ETA 31분
  진행 2720/12379 | ok 2720 err 0 | 양호 300 검토 50 금지 2364 미적용 6 | 310건/분 | ETA 31분
  진행 2730/12379 | ok 2730 err 0 | 양호 300 검토 50 금지 2374 미적용 6 | 311건/분 | ETA 31분
  진행 2740/12379 | ok 2740 err 0 | 양호 300 검토 50 금지 2384 미적용 6 | 310건/분 | ETA 31분
  진행 2750/12379 | ok 2750 err 0 | 양호 300 검토 50 금지 2394 미적용 6 | 308건/분 | ETA 31분
  진행 2760/12379 | ok 2760 err 0 | 양호 301 검토 50 금지 2403 미적용 6 | 307건/분 | ETA 31분
  진행 2770/12379 | ok 2770 err 0 | 양호 310 검토 50 금지 2404 미적용 6 | 307건/분 | ETA 31분
  진행 2780/12379 | ok 2780 err 0 | 양호 319 검토 50 금지 2405 미적용 6 | 308건/분 | ETA 31분
  진행 2790/12379 | ok 2790 err 0 | 양호 319 검토 50 금지 2415 미적용 6 | 308건/분 | ETA 31분
  진행 2800/12379 | ok 2800 err 0 | 양호 319 검토 50 금지 2425 미적용 6 | 308건/분 | ETA 31분
  진행 2810/12379 | ok 2810 err 0 | 양호 319 검토 50 금지 2435 미적용 6 | 309건/분 | ETA 31분
  진행 2820/12379 | ok 2820 err 0 | 양호 319 검토 50 금지 2445 미적용 6 | 309건/분 | ETA 31분
  진행 2830/12379 | ok 2830 err 0 | 양호 319 검토 50 금지 2455 미적용 6 | 309건/분 | ETA 31분
  진행 2840/12379 | ok 2840 err 0 | 양호 321 검토 50 금지 2463 미적용 6 | 309건/분 | ETA 31분
  진행 2850/12379 | ok 2850 err 0 | 양호 321 검토 50 금지 2473 미적용 6 | 310건/분 | ETA 31분
  진행 2860/12379 | ok 2860 err 0 | 양호 321 검토 53 금지 2480 미적용 6 | 310건/분 | ETA 31분
  진행 2870/12379 | ok 2870 err 0 | 양호 321 검토 53 금지 2490 미적용 6 | 310건/분 | ETA 31분
  진행 2880/12379 | ok 2880 err 0 | 양호 325 검토 54 금지 2495 미적용 6 | 310건/분 | ETA 31분
  진행 2890/12379 | ok 2890 err 0 | 양호 325 검토 54 금지 2505 미적용 6 | 311건/분 | ETA 31분
  진행 2900/12379 | ok 2900 err 0 | 양호 325 검토 54 금지 2515 미적용 6 | 311건/분 | ETA 30분
  진행 2910/12379 | ok 2910 err 0 | 양호 325 검토 54 금지 2525 미적용 6 | 311건/분 | ETA 30분
  진행 2920/12379 | ok 2920 err 0 | 양호 325 검토 54 금지 2535 미적용 6 | 311건/분 | ETA 30분
  진행 2930/12379 | ok 2930 err 0 | 양호 325 검토 54 금지 2545 미적용 6 | 310건/분 | ETA 31분
  진행 2940/12379 | ok 2940 err 0 | 양호 325 검토 54 금지 2555 미적용 6 | 309건/분 | ETA 31분
  진행 2950/12379 | ok 2950 err 0 | 양호 325 검토 54 금지 2565 미적용 6 | 309건/분 | ETA 30분
  진행 2960/12379 | ok 2960 err 0 | 양호 325 검토 54 금지 2575 미적용 6 | 310건/분 | ETA 30분
  진행 2970/12379 | ok 2970 err 0 | 양호 325 검토 54 금지 2585 미적용 6 | 310건/분 | ETA 30분
  진행 2980/12379 | ok 2980 err 0 | 양호 326 검토 54 금지 2594 미적용 6 | 310건/분 | ETA 30분
  진행 2990/12379 | ok 2990 err 0 | 양호 327 검토 54 금지 2603 미적용 6 | 311건/분 | ETA 30분
  진행 3000/12379 | ok 3000 err 0 | 양호 327 검토 54 금지 2613 미적용 6 | 311건/분 | ETA 30분
  진행 3010/12379 | ok 3010 err 0 | 양호 327 검토 54 금지 2623 미적용 6 | 311건/분 | ETA 30분
  진행 3020/12379 | ok 3020 err 0 | 양호 327 검토 54 금지 2633 미적용 6 | 311건/분 | ETA 30분
  진행 3030/12379 | ok 3030 err 0 | 양호 327 검토 54 금지 2643 미적용 6 | 311건/분 | ETA 30분
  진행 3040/12379 | ok 3040 err 0 | 양호 327 검토 54 금지 2653 미적용 6 | 311건/분 | ETA 30분
  진행 3050/12379 | ok 3050 err 0 | 양호 327 검토 54 금지 2663 미적용 6 | 312건/분 | ETA 30분
  진행 3060/12379 | ok 3060 err 0 | 양호 327 검토 54 금지 2673 미적용 6 | 312건/분 | ETA 30분
  진행 3070/12379 | ok 3070 err 0 | 양호 327 검토 54 금지 2683 미적용 6 | 312건/분 | ETA 30분
  진행 3080/12379 | ok 3080 err 0 | 양호 327 검토 54 금지 2693 미적용 6 | 312건/분 | ETA 30분
  진행 3090/12379 | ok 3090 err 0 | 양호 327 검토 54 금지 2703 미적용 6 | 312건/분 | ETA 30분
  진행 3100/12379 | ok 3100 err 0 | 양호 327 검토 54 금지 2713 미적용 6 | 313건/분 | ETA 30분
  진행 3110/12379 | ok 3110 err 0 | 양호 327 검토 54 금지 2723 미적용 6 | 313건/분 | ETA 30분
  진행 3120/12379 | ok 3120 err 0 | 양호 327 검토 54 금지 2733 미적용 6 | 313건/분 | ETA 30분
  진행 3130/12379 | ok 3130 err 0 | 양호 328 검토 56 금지 2740 미적용 6 | 306건/분 | ETA 30분
  진행 3140/12379 | ok 3140 err 0 | 양호 328 검토 57 금지 2749 미적용 6 | 305건/분 | ETA 30분
  진행 3150/12379 | ok 3150 err 0 | 양호 329 검토 57 금지 2758 미적용 6 | 299건/분 | ETA 31분
  진행 3160/12379 | ok 3160 err 0 | 양호 329 검토 57 금지 2768 미적용 6 | 293건/분 | ETA 31분
  진행 3170/12379 | ok 3170 err 0 | 양호 329 검토 57 금지 2778 미적용 6 | 291건/분 | ETA 32분
  진행 3180/12379 | ok 3180 err 0 | 양호 329 검토 57 금지 2788 미적용 6 | 288건/분 | ETA 32분
  진행 3190/12379 | ok 3190 err 0 | 양호 329 검토 57 금지 2798 미적용 6 | 285건/분 | ETA 32분
  진행 3200/12379 | ok 3200 err 0 | 양호 329 검토 57 금지 2808 미적용 6 | 284건/분 | ETA 32분
  진행 3210/12379 | ok 3210 err 0 | 양호 329 검토 57 금지 2818 미적용 6 | 283건/분 | ETA 32분
  진행 3220/12379 | ok 3220 err 0 | 양호 331 검토 57 금지 2826 미적용 6 | 281건/분 | ETA 33분
  진행 3230/12379 | ok 3230 err 0 | 양호 341 검토 57 금지 2826 미적용 6 | 279건/분 | ETA 33분
  진행 3240/12379 | ok 3240 err 0 | 양호 343 검토 57 금지 2834 미적용 6 | 276건/분 | ETA 33분
  진행 3250/12379 | ok 3250 err 0 | 양호 343 검토 57 금지 2844 미적용 6 | 274건/분 | ETA 33분
  진행 3260/12379 | ok 3260 err 0 | 양호 343 검토 57 금지 2854 미적용 6 | 273건/분 | ETA 33분
  진행 3270/12379 | ok 3270 err 0 | 양호 343 검토 57 금지 2864 미적용 6 | 271건/분 | ETA 34분
  진행 3280/12379 | ok 3280 err 0 | 양호 343 검토 57 금지 2874 미적용 6 | 269건/분 | ETA 34분
  진행 3290/12379 | ok 3290 err 0 | 양호 343 검토 57 금지 2884 미적용 6 | 265건/분 | ETA 34분
  진행 3300/12379 | ok 3300 err 0 | 양호 343 검토 57 금지 2894 미적용 6 | 262건/분 | ETA 35분
  진행 3310/12379 | ok 3310 err 0 | 양호 345 검토 57 금지 2902 미적용 6 | 261건/분 | ETA 35분
  진행 3320/12379 | ok 3320 err 0 | 양호 345 검토 57 금지 2912 미적용 6 | 261건/분 | ETA 35분
  진행 3330/12379 | ok 3330 err 0 | 양호 345 검토 57 금지 2922 미적용 6 | 261건/분 | ETA 35분
  진행 3340/12379 | ok 3340 err 0 | 양호 345 검토 57 금지 2932 미적용 6 | 260건/분 | ETA 35분
  진행 3350/12379 | ok 3350 err 0 | 양호 346 검토 57 금지 2941 미적용 6 | 260건/분 | ETA 35분
  진행 3360/12379 | ok 3360 err 0 | 양호 350 검토 60 금지 2944 미적용 6 | 260건/분 | ETA 35분
  진행 3370/12379 | ok 3370 err 0 | 양호 350 검토 60 금지 2954 미적용 6 | 259건/분 | ETA 35분
  진행 3380/12379 | ok 3380 err 0 | 양호 350 검토 60 금지 2964 미적용 6 | 259건/분 | ETA 35분
  진행 3390/12379 | ok 3390 err 0 | 양호 350 검토 60 금지 2974 미적용 6 | 259건/분 | ETA 35분
  진행 3400/12379 | ok 3400 err 0 | 양호 350 검토 60 금지 2984 미적용 6 | 259건/분 | ETA 35분
  진행 3410/12379 | ok 3410 err 0 | 양호 350 검토 60 금지 2994 미적용 6 | 258건/분 | ETA 35분
  진행 3420/12379 | ok 3420 err 0 | 양호 350 검토 60 금지 3004 미적용 6 | 258건/분 | ETA 35분
  진행 3430/12379 | ok 3430 err 0 | 양호 350 검토 60 금지 3014 미적용 6 | 258건/분 | ETA 35분
  진행 3440/12379 | ok 3440 err 0 | 양호 351 검토 60 금지 3023 미적용 6 | 257건/분 | ETA 35분
  진행 3450/12379 | ok 3450 err 0 | 양호 358 검토 61 금지 3025 미적용 6 | 256건/분 | ETA 35분
  진행 3460/12379 | ok 3460 err 0 | 양호 367 검토 61 금지 3026 미적용 6 | 255건/분 | ETA 35분
  진행 3470/12379 | ok 3470 err 0 | 양호 377 검토 61 금지 3026 미적용 6 | 252건/분 | ETA 35분
  진행 3480/12379 | ok 3480 err 0 | 양호 381 검토 61 금지 3032 미적용 6 | 252건/분 | ETA 35분
  진행 3490/12379 | ok 3490 err 0 | 양호 381 검토 61 금지 3042 미적용 6 | 249건/분 | ETA 36분
  진행 3500/12379 | ok 3500 err 0 | 양호 382 검토 67 금지 3045 미적용 6 | 246건/분 | ETA 36분
  진행 3510/12379 | ok 3510 err 0 | 양호 383 검토 74 금지 3047 미적용 6 | 243건/분 | ETA 36분
  진행 3520/12379 | ok 3520 err 0 | 양호 385 검토 80 금지 3049 미적용 6 | 242건/분 | ETA 37분
  진행 3530/12379 | ok 3530 err 0 | 양호 390 검토 82 금지 3052 미적용 6 | 241건/분 | ETA 37분
  진행 3540/12379 | ok 3540 err 0 | 양호 390 검토 82 금지 3062 미적용 6 | 239건/분 | ETA 37분
  진행 3550/12379 | ok 3550 err 0 | 양호 390 검토 82 금지 3072 미적용 6 | 237건/분 | ETA 37분
  진행 3560/12379 | ok 3560 err 0 | 양호 390 검토 86 금지 3078 미적용 6 | 236건/분 | ETA 37분
  진행 3570/12379 | ok 3570 err 0 | 양호 390 검토 87 금지 3087 미적용 6 | 235건/분 | ETA 37분
  진행 3580/12379 | ok 3580 err 0 | 양호 390 검토 87 금지 3097 미적용 6 | 235건/분 | ETA 37분
  진행 3590/12379 | ok 3590 err 0 | 양호 394 검토 87 금지 3103 미적용 6 | 234건/분 | ETA 38분
  진행 3600/12379 | ok 3600 err 0 | 양호 394 검토 88 금지 3112 미적용 6 | 233건/분 | ETA 38분
  진행 3610/12379 | ok 3610 err 0 | 양호 394 검토 88 금지 3122 미적용 6 | 232건/분 | ETA 38분
  진행 3620/12379 | ok 3620 err 0 | 양호 395 검토 88 금지 3131 미적용 6 | 231건/분 | ETA 38분
  진행 3630/12379 | ok 3630 err 0 | 양호 403 검토 88 금지 3133 미적용 6 | 230건/분 | ETA 38분
  진행 3640/12379 | ok 3640 err 0 | 양호 404 검토 88 금지 3142 미적용 6 | 229건/분 | ETA 38분
  진행 3650/12379 | ok 3650 err 0 | 양호 404 검토 88 금지 3152 미적용 6 | 227건/분 | ETA 38분
  진행 3660/12379 | ok 3660 err 0 | 양호 404 검토 88 금지 3162 미적용 6 | 227건/분 | ETA 38분
  진행 3670/12379 | ok 3670 err 0 | 양호 409 검토 88 금지 3167 미적용 6 | 226건/분 | ETA 39분
  진행 3680/12379 | ok 3680 err 0 | 양호 419 검토 88 금지 3167 미적용 6 | 225건/분 | ETA 39분
  진행 3690/12379 | ok 3690 err 0 | 양호 423 검토 88 금지 3173 미적용 6 | 225건/분 | ETA 39분
  진행 3700/12379 | ok 3700 err 0 | 양호 423 검토 88 금지 3183 미적용 6 | 225건/분 | ETA 39분
  진행 3710/12379 | ok 3710 err 0 | 양호 423 검토 88 금지 3193 미적용 6 | 225건/분 | ETA 39분
  진행 3720/12379 | ok 3720 err 0 | 양호 423 검토 91 금지 3200 미적용 6 | 224건/분 | ETA 39분
  진행 3730/12379 | ok 3730 err 0 | 양호 428 검토 91 금지 3205 미적용 6 | 224건/분 | ETA 39분
  진행 3740/12379 | ok 3740 err 0 | 양호 428 검토 91 금지 3215 미적용 6 | 224건/분 | ETA 39분
  진행 3750/12379 | ok 3750 err 0 | 양호 432 검토 92 금지 3220 미적용 6 | 223건/분 | ETA 39분
  진행 3760/12379 | ok 3760 err 0 | 양호 436 검토 92 금지 3226 미적용 6 | 223건/분 | ETA 39분
  진행 3770/12379 | ok 3770 err 0 | 양호 436 검토 92 금지 3236 미적용 6 | 223건/분 | ETA 39분
  진행 3780/12379 | ok 3780 err 0 | 양호 436 검토 92 금지 3246 미적용 6 | 222건/분 | ETA 39분
  진행 3790/12379 | ok 3790 err 0 | 양호 436 검토 92 금지 3256 미적용 6 | 222건/분 | ETA 39분
  진행 3800/12379 | ok 3800 err 0 | 양호 439 검토 92 금지 3263 미적용 6 | 221건/분 | ETA 39분
  진행 3810/12379 | ok 3810 err 0 | 양호 449 검토 92 금지 3263 미적용 6 | 221건/분 | ETA 39분
  진행 3820/12379 | ok 3820 err 0 | 양호 458 검토 92 금지 3264 미적용 6 | 221건/분 | ETA 39분
  진행 3830/12379 | ok 3830 err 0 | 양호 459 검토 92 금지 3273 미적용 6 | 221건/분 | ETA 39분
  진행 3840/12379 | ok 3840 err 0 | 양호 459 검토 92 금지 3283 미적용 6 | 220건/분 | ETA 39분
  진행 3850/12379 | ok 3850 err 0 | 양호 461 검토 92 금지 3291 미적용 6 | 220건/분 | ETA 39분
  진행 3860/12379 | ok 3860 err 0 | 양호 463 검토 92 금지 3299 미적용 6 | 220건/분 | ETA 39분
  진행 3870/12379 | ok 3870 err 0 | 양호 463 검토 93 금지 3308 미적용 6 | 220건/분 | ETA 39분
  진행 3880/12379 | ok 3880 err 0 | 양호 472 검토 93 금지 3309 미적용 6 | 219건/분 | ETA 39분
  진행 3890/12379 | ok 3890 err 0 | 양호 477 검토 93 금지 3314 미적용 6 | 218건/분 | ETA 39분
  진행 3900/12379 | ok 3900 err 0 | 양호 477 검토 93 금지 3324 미적용 6 | 216건/분 | ETA 39분
  진행 3910/12379 | ok 3910 err 0 | 양호 477 검토 93 금지 3334 미적용 6 | 214건/분 | ETA 40분
  진행 3920/12379 | ok 3920 err 0 | 양호 477 검토 93 금지 3344 미적용 6 | 213건/분 | ETA 40분
  진행 3930/12379 | ok 3930 err 0 | 양호 477 검토 93 금지 3354 미적용 6 | 213건/분 | ETA 40분
  진행 3940/12379 | ok 3940 err 0 | 양호 477 검토 93 금지 3364 미적용 6 | 212건/분 | ETA 40분
  진행 3950/12379 | ok 3950 err 0 | 양호 477 검토 93 금지 3374 미적용 6 | 211건/분 | ETA 40분
  진행 3960/12379 | ok 3960 err 0 | 양호 477 검토 93 금지 3384 미적용 6 | 210건/분 | ETA 40분
  진행 3970/12379 | ok 3970 err 0 | 양호 477 검토 93 금지 3394 미적용 6 | 210건/분 | ETA 40분
  진행 3980/12379 | ok 3980 err 0 | 양호 478 검토 96 금지 3400 미적용 6 | 210건/분 | ETA 40분
  진행 3990/12379 | ok 3990 err 0 | 양호 484 검토 97 금지 3403 미적용 6 | 209건/분 | ETA 40분
  진행 4000/12379 | ok 4000 err 0 | 양호 494 검토 97 금지 3403 미적용 6 | 209건/분 | ETA 40분
  진행 4010/12379 | ok 4010 err 0 | 양호 501 검토 97 금지 3406 미적용 6 | 209건/분 | ETA 40분
  진행 4020/12379 | ok 4020 err 0 | 양호 502 검토 98 금지 3414 미적용 6 | 209건/분 | ETA 40분
  진행 4030/12379 | ok 4030 err 0 | 양호 503 검토 105 금지 3416 미적용 6 | 208건/분 | ETA 40분
  진행 4040/12379 | ok 4040 err 0 | 양호 504 검토 114 금지 3416 미적용 6 | 208건/분 | ETA 40분
  진행 4050/12379 | ok 4050 err 0 | 양호 506 검토 117 금지 3421 미적용 6 | 208건/분 | ETA 40분
  진행 4060/12379 | ok 4060 err 0 | 양호 506 검토 117 금지 3431 미적용 6 | 208건/분 | ETA 40분
